id,uuid,observed_on,year,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,year-1,birdObservations,city
46022178,e0fddaf3-0f27-4a71-bf37-d553dc383c2d,5/15/2020,2020,2020-05-16 01:10:00 UTC,Hawaii,704781,paulroots,Paul Roots,2020-05-15 22:40:45 UTC,2023-07-07 20:00:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/46022178,https://inaturalist-open-data.s3.amazonaws.com/photos/72992458/medium.jpeg,,,,2,0,False,,"Hollywood Park, Chicago, IL, USA",41.988612317,-87.727131199,50,,,,50,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46430903,c4d2d91f-4933-481a-ba5e-815ce96b711f,5/18/2020,2020,2020-05-18 12:28:00 UTC,Central Time (US & Canada),762683,brdnrdr,Simon Tolzmann,2020-05-18 23:07:18 UTC,2020-05-18 23:11:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46430903,https://static.inaturalist.org/photos/73641103/medium.jpeg,,,,1,0,False,,"Bucktown, Chicago, IL, USA",41.923228932,-87.685704089,2,,,,2,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46445050,89bf7968-047d-4ff7-a10f-eacf95822962,5/18/2020,2020,2020-05-18 21:42:00 UTC,Central Time (US & Canada),917650,benzerante,Ben Zerante,2020-05-19 01:57:27 UTC,2020-05-19 18:17:09 UTC,research,,https://www.inaturalist.org/observations/46445050,https://inaturalist-open-data.s3.amazonaws.com/photos/73664451/medium.jpeg,,,,2,0,False,,"Illinois, US",41.860841931,-87.771035403,157,,,,27723,obscured,open,True,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46451393,c56d3596-ab70-4fd0-be8d-5f801da5c4e9,5/18/2020,2020,2020-05-18 10:42:18 UTC,UTC,462579,pfautsch,,2020-05-19 03:23:22 UTC,2020-05-19 18:15:59 UTC,research,,https://www.inaturalist.org/observations/46451393,https://static.inaturalist.org/photos/73676067/medium.jpg,,,,2,0,False,3,"Lincoln Park, Chicago, IL, US",41.915731164,-87.632487161,47,,,,47,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46523593,43cf7ea2-7ebe-48cf-9736-5184cd8e6707,5/19/2020,2020,2020-05-19 15:11:19 UTC,UTC,604506,sl_harris,,2020-05-19 20:13:59 UTC,2020-06-05 22:11:02 UTC,research,,https://www.inaturalist.org/observations/46523593,https://static.inaturalist.org/photos/73788496/medium.jpg,,,,2,0,False,3,"S State St, Chicago, IL, US",41.856859173,-87.627519715,1928,,,,1928,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46546502,b42ec725-2583-4299-a066-2bedae7db611,5/19/2020,2020,2020-05-19 22:10:49 UTC,Central Time (US & Canada),1161656,maureenclare,Maureen Clare Murphy,2020-05-19 23:53:48 UTC,2020-06-05 22:10:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46546502,https://inaturalist-open-data.s3.amazonaws.com/photos/73824888/medium.jpg,,,,2,0,False,3,"Senn High School, Chicago, IL, US",41.9893,-87.66542833,10,,,,10,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46551874,ad23db2a-daa5-4e48-9637-94d968b55174,5/19/2020,2020,2020-05-20 00:23:00 UTC,Central Time (US & Canada),917650,benzerante,Ben Zerante,2020-05-20 00:51:06 UTC,2020-06-05 22:09:41 UTC,research,,https://www.inaturalist.org/observations/46551874,https://inaturalist-open-data.s3.amazonaws.com/photos/73832618/medium.jpeg,,,,2,0,False,,"Cook County, US-IL, US",41.902084249,-87.688098730,226,,,,27723,obscured,open,True,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46560542,69dad06e-745d-48fc-b616-7b0a86e30ea0,5/19/2020,2020,2020-05-19 12:44:32 UTC,UTC,1675367,m_h_2017,Marjorie Hoffman,2020-05-20 02:36:43 UTC,2024-03-29 18:00:12 UTC,research,,https://www.inaturalist.org/observations/46560542,https://static.inaturalist.org/photos/73847141/medium.jpeg,,,,2,0,False,2,"Lincoln Park, Chicago, IL, USA",41.926430556,-87.635869444,,,,,,,open,False,gps,gps,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46676756,5345e3be-0aa9-419a-83a2-6295f616364b,5/20/2020,2020,2020-05-20 16:17:00 UTC,Central Time (US & Canada),257635,skrentnyjeff,Jeff Skrentny,2020-05-21 01:43:49 UTC,2020-06-30 14:22:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46676756,https://inaturalist-open-data.s3.amazonaws.com/photos/74024220/medium.jpeg,,,,2,0,False,,"Montrose Point Bird Sanctuary, Uptown, Chicago, Cook County, IL, USA",41.962587524,-87.632728820,21,,,,21,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46687648,fe7886d2-fe88-410f-a215-1dc42cf4a3d1,5/20/2020,2020,2020-05-20 00:42:00 UTC,UTC,1928743,liam_pentangelo,Liam Pentangelo,2020-05-21 04:15:59 UTC,2020-05-21 17:11:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46687648,https://inaturalist-open-data.s3.amazonaws.com/photos/74046059/medium.jpeg,,,,2,0,False,,"Cook County, US-IL, US",41.982738698,-87.751057816,31,,,,31,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46839559,bc6073bc-4f70-431e-b188-7d6cc00562ea,5/22/2020,2020,2020-05-22 07:56:18 UTC,UTC,1955626,evanrandall,Evan Randall,2020-05-22 14:00:28 UTC,2020-06-05 22:02:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46839559,https://inaturalist-open-data.s3.amazonaws.com/photos/74285083/medium.jpg,,,could not get closer without bird taking flight,2,0,False,3,"E 54th Pl, Chicago, IL, US",41.795963254,-87.586549047,27,,,,27,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46846413,4fa2aa6f-c31b-48e9-a51d-948f21cee716,5/22/2020,2020,2020-05-22 09:53:32 UTC,UTC,3029491,malte7,Malte Stiehl,2020-05-22 15:04:48 UTC,2020-06-05 22:02:17 UTC,research,,https://www.inaturalist.org/observations/46846413,https://static.inaturalist.org/photos/74295425/medium.jpg,,,,2,0,False,3,"W 22nd Pl, Chicago, IL, US",41.851526837,-87.684393852,38,,,,38,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46888861,6e7bd489-426a-4394-9847-d1b586243647,5/22/2020,2020,2020-05-22 15:55:02 UTC,UTC,963556,ryandunn,,2020-05-22 20:57:07 UTC,2020-06-05 22:02:13 UTC,research,,https://www.inaturalist.org/observations/46888861,https://static.inaturalist.org/photos/74364241/medium.jpg,,,,3,0,False,3,"Chevalier Woods (Cook County Forest Preserve), Chicago, IL, US",41.977795,-87.85130333,8,,,,8,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
46914755,97ca9095-0b12-4791-b33a-e0f75247fcf9,5/22/2020,2020,2020-05-22 07:57:31 UTC,UTC,462579,pfautsch,,2020-05-23 01:15:42 UTC,2020-06-05 22:01:41 UTC,research,,https://www.inaturalist.org/observations/46914755,https://static.inaturalist.org/photos/74402899/medium.jpg,,,,2,0,False,3,"Lincoln Park, Chicago, IL, US",41.91611667,-87.631335,,,,,,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
47275770,ec8ff719-e753-4dc8-a1f6-eab04c3d5091,5/22/2020,2020,,UTC,1928743,liam_pentangelo,Liam Pentangelo,2020-05-25 15:37:43 UTC,2020-05-26 19:28:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47275770,https://inaturalist-open-data.s3.amazonaws.com/photos/74970452/medium.jpeg,,,,2,0,False,,"Cook County, US-IL, US",42.002536060,-87.688083133,61,,,,61,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
47310244,ec78299f-6735-41aa-bb46-a6ab6d54a5dc,5/24/2020,2020,2020-05-24 15:13:00 UTC,Central Time (US & Canada),762683,brdnrdr,Simon Tolzmann,2020-05-25 19:31:14 UTC,2020-06-11 17:18:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47310244,https://static.inaturalist.org/photos/75027423/medium.jpeg,,,,2,0,False,,"Uptown, Chicago, IL, USA",41.960736396,-87.661328615,4,,,,4,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
47425519,b3c1cf2d-2df0-4040-b610-432db7136d74,5/22/2020,2020,2020-05-22 15:11:29 UTC,UTC,2653849,lam624,,2020-05-26 18:25:56 UTC,2020-06-05 21:56:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47425519,https://inaturalist-open-data.s3.amazonaws.com/photos/75217550/medium.jpg,,,,2,0,False,3,"Whitney M. Young Magnet High School, Chicago, IL, US",41.877949627,-87.663137955,59,,,,59,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
47764777,bee2acb8-b26b-491d-8cc3-ecd4cdf62abb,5/29/2020,2020,2020-05-29 21:47:00 UTC,Hawaii,704781,paulroots,Paul Roots,2020-05-29 19:24:10 UTC,2023-07-07 20:49:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/47764777,https://inaturalist-open-data.s3.amazonaws.com/photos/75763803/medium.jpeg,,,,3,0,False,,"Hollywood Park, Chicago, IL, USA",41.987728461,-87.726724958,45,,,,45,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
47877280,1fdf7989-4201-4e1c-83eb-ca641d774385,5/30/2020,2020,2020-05-30 13:27:23 UTC,UTC,3094206,iansaucedo,Ian Saucedo,2020-05-30 18:28:07 UTC,2020-06-05 21:50:49 UTC,research,,https://www.inaturalist.org/observations/47877280,https://static.inaturalist.org/photos/75945991/medium.jpg,,,,3,0,False,3,"S Lawndale Ave, Chicago, IL, US",41.799328354,-87.716047063,65,,,,65,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
48497780,5ced6f96-39c6-41c5-b42a-b3e803a0051c,5/19/2020,2020,2020-05-20 01:12:00 UTC,Central Time (US & Canada),378120,gmorrissey001,Gary Morrissey,2020-06-05 01:28:27 UTC,2021-05-08 01:07:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48497780,https://inaturalist-open-data.s3.amazonaws.com/photos/76955274/medium.jpg,,,,3,0,False,,"West Ridge Nature Preserve, Chicago, IL, USA",41.9871484,-87.6884722,5,,,,5,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
51646762,aee8c810-12b2-41b5-9b57-2da659e206c0,5/22/2020,2020,2020-05-22 19:31:00 UTC,Central Time (US & Canada),2892739,jesbecause,Jes,2020-07-02 00:41:49 UTC,2020-07-07 05:10:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51646762,https://inaturalist-open-data.s3.amazonaws.com/photos/82065028/medium.jpeg,,,,2,0,False,,"Cook County, US-IL, US",41.863722483,-87.702179450,,,,,27723,obscured,open,True,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
60000708,ff63b091-094c-4789-a671-9f82e21aa206,5/20/2020,2020,2020-05-20 10:49:00 UTC,UTC,626272,dpmarton,,2020-09-18 19:43:31 UTC,2020-09-18 20:15:58 UTC,research,,https://www.inaturalist.org/observations/60000708,https://static.inaturalist.org/photos/95909843/medium.jpeg,,,,1,0,False,,LaBagh Woods,41.978507177,-87.744154930,61,,,,61,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2020,9098,Chicago
76875891,26543886-1534-46ae-b0d1-542be515b7fc,5/2/2021,2021,2021-05-02 20:10:00 UTC,Central Time (US & Canada),257635,skrentnyjeff,Jeff Skrentny,2021-05-03 08:24:53 UTC,2021-05-04 12:58:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76875891,https://inaturalist-open-data.s3.amazonaws.com/photos/125729226/medium.jpeg,,,,2,0,False,,"LaBagh Woods, North Park, Chicago, Cook County, IL, USA",41.977666386,-87.738208731,21,,,,21,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
77084289,92e4b3a0-be29-4116-9bac-737ab6d5f65c,5/2/2021,2021,2021-05-02 19:23:00 UTC,Central Time (US & Canada),280601,randyshonkwiler,,2021-05-03 21:27:14 UTC,2021-05-03 21:38:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77084289,https://inaturalist-open-data.s3.amazonaws.com/photos/126057392/medium.jpeg,,,,2,0,False,,"Jackson Park, Chicago, IL, USA",41.776846277,-87.584442225,2,,,,2,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
78619908,fe3a5bc9-6c25-4557-ad97-a6d86ec6a386,5/13/2021,2021,2021-05-13 12:22:00 UTC,UTC,626272,dpmarton,,2021-05-13 20:19:05 UTC,2021-05-14 00:26:20 UTC,research,,https://www.inaturalist.org/observations/78619908,https://static.inaturalist.org/photos/128685851/medium.jpeg,,,,2,0,False,,LaBagh Woods,41.978507177,-87.744154930,61,,,,61,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
78656984,808d7b63-7f91-4bd0-a50d-3cd26a2c0771,5/13/2021,2021,2021-05-13 13:52:00 UTC,Central Time (US & Canada),762683,brdnrdr,Simon Tolzmann,2021-05-14 02:30:22 UTC,2022-10-03 17:38:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78656984,https://static.inaturalist.org/photos/128751058/medium.jpeg,,,,3,0,False,,"Bucktown, Chicago, IL, USA",41.923364745,-87.685899917,2,,,,2,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
78769074,128d0e28-ec7b-4fc6-993f-4cc81c179e58,5/14/2021,2021,2021-05-14 11:38:00 UTC,Central Time (US & Canada),3725287,jophophora,Jophophora,2021-05-14 23:58:19 UTC,2021-05-15 01:30:05 UTC,research,,https://www.inaturalist.org/observations/78769074,https://static.inaturalist.org/photos/128946779/medium.jpg,,,,1,0,False,,"Cook County, US-IL, US",41.896673355,-87.613889936,186,,,,27723,obscured,open,True,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
78782368,12fe6092-d889-46c2-b903-42130640a58a,5/14/2021,2021,2021-05-14 14:17:00 UTC,Central Time (US & Canada),762683,brdnrdr,Simon Tolzmann,2021-05-15 02:12:49 UTC,2022-09-30 09:42:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78782368,https://static.inaturalist.org/photos/128971140/medium.jpeg,,,,2,0,False,,"Bucktown, Chicago, IL, USA",41.922839693,-87.685867347,2,,,,2,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
78784432,9701b585-47cc-4f03-be20-c037b9d4a701,5/14/2021,2021,2021-05-14 14:13:00 UTC,Central Time (US & Canada),3093839,marensr,Maren Robinson,2021-05-15 02:31:42 UTC,2021-05-15 02:33:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78784432,https://inaturalist-open-data.s3.amazonaws.com/photos/128974304/medium.jpeg,,,,1,0,False,,"5801 N Western Ave, Chicago, IL 60659, USA",41.9871484,-87.6884722,164,,,,164,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
78886314,e845ba0c-d53d-4232-8953-ca3522012a11,5/15/2021,2021,2021-05-15 11:09:00 UTC,Central Time (US & Canada),762683,brdnrdr,Simon Tolzmann,2021-05-15 20:19:07 UTC,2021-05-15 21:53:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78886314,https://static.inaturalist.org/photos/129144089/medium.jpeg,,,,1,0,False,,"Uptown, Chicago, IL, USA",41.963367879,-87.632365327,4,,,,4,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
79061269,9718430d-8586-4086-ab2d-c4c4dee6a467,5/16/2021,2021,2021-05-16 13:22:00 UTC,Central Time (US & Canada),3093839,marensr,Maren Robinson,2021-05-16 21:13:40 UTC,2021-05-16 21:16:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79061269,https://inaturalist-open-data.s3.amazonaws.com/photos/129448744/medium.jpeg,,,,1,0,False,,"Washington Park, Chicago, IL, USA",41.7944738,-87.615963,1193,,,,1193,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
79077037,c03e71b9-149f-4fbe-987e-f0c1cfa0fbeb,5/16/2021,2021,2021-05-16 17:03:57 UTC,UTC,1723262,eddiemoya,Eddie Moya,2021-05-16 23:04:46 UTC,2023-05-19 17:57:55 UTC,research,,https://www.inaturalist.org/observations/79077037,https://static.inaturalist.org/photos/129481730/medium.jpeg,,,,1,0,False,2,"Hyde Park, Chicago, IL, USA",41.795891667,-87.576194444,,,,,,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
79190827,2b338ebf-c463-4d2a-a380-ea7b5be74a7e,5/16/2021,2021,2021-05-16 23:05:00 UTC,Central Time (US & Canada),3093839,marensr,Maren Robinson,2021-05-17 20:17:09 UTC,2021-05-17 20:28:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79190827,https://inaturalist-open-data.s3.amazonaws.com/photos/129682388/medium.jpeg,,,,1,0,False,,"5801 N Western Ave, Chicago, IL 60659, USA",41.9871484,-87.6884722,164,,,,164,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
79237382,4a4e6b20-ae1b-412e-9af6-678b6b2c7b9f,5/17/2021,2021,2021-05-17 08:26:40 UTC,UTC,462579,pfautsch,,2021-05-18 04:07:14 UTC,2021-05-18 04:30:18 UTC,research,,https://www.inaturalist.org/observations/79237382,https://static.inaturalist.org/photos/129768653/medium.jpg,,,,1,0,False,3,"Humboldt Park, Chicago, IL, US",41.908261667,-87.699295,,,,,,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
79479746,c6ad6b5b-5e3f-45c9-83ca-391fe46d04f3,5/19/2021,2021,2021-05-19 12:38:00 UTC,Central Time (US & Canada),917650,benzerante,Ben Zerante,2021-05-20 02:39:44 UTC,2021-05-21 05:44:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79479746,https://inaturalist-open-data.s3.amazonaws.com/photos/130183194/medium.jpeg,,,,2,0,False,,"Cook County, US-IL, US",41.987765596,-87.729830946,186,,,,27723,obscured,open,True,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
79580967,6ffe50e4-f75c-4e8b-9a83-434b920382f0,5/20/2021,2021,2021-05-20 06:48:00 UTC,UTC,3467524,coreybirdman,,2021-05-20 23:09:18 UTC,2021-06-01 14:26:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79580967,https://inaturalist-open-data.s3.amazonaws.com/photos/130358547/medium.jpg,,,,3,0,False,3,"Lincoln Park, Chicago, IL, US",41.963388760,-87.632127670,22,,,,22,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
79629565,799b5688-0dc8-4885-ab54-35b981a39724,5/20/2021,2021,2021-05-20 16:14:04 UTC,Central Time (US & Canada),1161656,maureenclare,Maureen Clare Murphy,2021-05-21 11:36:00 UTC,2021-05-23 06:34:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79629565,https://inaturalist-open-data.s3.amazonaws.com/photos/130443686/medium.jpg,,,,2,0,False,3,"Park No. 568, Chicago, IL, US",41.986536667,-87.688953333,,,,,,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
79989052,f703cd20-2aa3-48ee-9db1-1196c5cf30dd,5/22/2021,2021,2021-05-22 18:35:00 UTC,Central Time (US & Canada),280601,randyshonkwiler,,2021-05-23 18:40:21 UTC,2021-05-28 05:38:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79989052,https://inaturalist-open-data.s3.amazonaws.com/photos/131055545/medium.jpeg,,,,2,0,False,,"Jackson Park, Chicago, IL, USA",41.775747170,-87.582021512,2,,,,2,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
80254879,bfb04dab-d917-417f-a227-51a0887bbf17,5/25/2021,2021,2021-05-25 07:40:30 UTC,UTC,462579,pfautsch,,2021-05-25 16:49:57 UTC,2021-05-27 12:45:46 UTC,research,,https://www.inaturalist.org/observations/80254879,https://static.inaturalist.org/photos/131523214/medium.jpg,,,Female,2,0,False,3,"Humboldt Park, Chicago, IL, US",41.905937866,-87.69852887,77,,,,77,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
81439337,62e45e02-8724-496d-9cfd-2fba2511633e,5/2/2021,2021,2021-05-02 12:58:00 UTC,Central Time (US & Canada),740186,whimbrelbirder,Oliver Burrus,2021-06-03 15:23:25 UTC,2021-06-04 06:26:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/81439337,https://inaturalist-open-data.s3.amazonaws.com/photos/133579447/medium.jpeg,,,,3,0,False,,"Uptown, Chicago, IL, USA",41.963165499,-87.633161326,134,,,,134,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
85480757,7236f299-cc13-4a56-975e-6bff4f63dec0,7/3/2021,2021,2021-07-03 10:46:57 UTC,UTC,3531504,scottcoleman,SColeman,2021-07-03 15:49:54 UTC,2021-07-03 16:16:11 UTC,research,,https://www.inaturalist.org/observations/85480757,https://static.inaturalist.org/photos/140649051/medium.jpg,,,,1,0,False,3,"Caldwell Woods (Cook County Forest Preserve), Chicago, IL, US",41.999034671,-87.780154519,507,,,,507,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
94285036,edefdaa4-8fd4-4fa5-ab3c-82d4f2a287bf,9/9/2021,2021,2021-09-09 17:17:06 UTC,UTC,2304675,kaspencer108,,2021-09-10 02:27:19 UTC,2021-09-10 02:30:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94285036,https://inaturalist-open-data.s3.amazonaws.com/photos/156387867/medium.jpg,,,,1,0,False,3,"LaBagh Woods, Chicago, IL, US",41.977671448,-87.740961107,246,,,,246,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
94600833,651b8450-bf83-47a7-b900-14904566438d,9/12/2021,2021,2021-09-12 15:22:00 UTC,Central Time (US & Canada),297950,ruthmetterhausen,Ruth Metterhausen,2021-09-12 17:36:25 UTC,2021-09-12 18:35:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94600833,https://inaturalist-open-data.s3.amazonaws.com/photos/156943268/medium.jpeg,,,,1,0,False,,"Indian Road woods, Chicago, IL, USA",41.988200428,-87.761903876,400,,,,400,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
96653615,a4edd6d9-c473-4c69-a2c1-74be25bbf19d,9/27/2021,2021,2021-09-27 20:27:00 UTC,Central Time (US & Canada),3725287,jophophora,Jophophora,2021-09-30 03:45:28 UTC,2021-09-30 05:14:20 UTC,research,,https://www.inaturalist.org/observations/96653615,https://static.inaturalist.org/photos/160602781/medium.jpeg,,,,1,0,False,,"Cook County, US-IL, US",41.894074148,-87.652972933,186,,,,27723,obscured,open,True,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
104922684,7339d726-c169-40e3-a21c-90a7d5610a17,5/19/2021,2021,2021-05-19 12:51:00 UTC,Central Time (US & Canada),628454,dlory,Dan Lory,2022-01-14 16:59:26 UTC,2022-01-14 17:04:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104922684,https://inaturalist-open-data.s3.amazonaws.com/photos/175922772/medium.jpg,,,,1,0,False,,"Park 566, South Chicago, Chicago, IL, USA",41.749753523,-87.538126570,108,,,,108,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2021,13579,Chicago
112714787,df11c96f-080e-4975-95f4-5e8a30c415b3,4/24/2022,2022,2022-04-24 18:44:18 UTC,Central Time (US & Canada),3466871,schnumis,,2022-04-24 18:59:04 UTC,2022-04-25 19:40:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/112714787,https://inaturalist-open-data.s3.amazonaws.com/photos/190401970/medium.jpeg,,,"Some sort of goldfinch? Doesn't look like an American,",3,0,False,2,"Hollywood Park, Chicago, IL, USA",41.9860072,-87.708981900,,,,,,,open,False,gps,gps,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2022,15772,Chicago
116307879,c8bc1941-1ecc-4f7a-9b62-75f440abf19a,5/9/2022,2022,2022-05-09 12:02:43 UTC,Central Time (US & Canada),462579,pfautsch,,2022-05-09 17:57:23 UTC,2022-06-07 13:38:36 UTC,research,,https://www.inaturalist.org/observations/116307879,https://static.inaturalist.org/photos/196316615/medium.jpg,,,,2,0,False,3,"McKinley Park, Chicago, IL, US",41.824274726,-87.678905771,24,,,,24,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2022,15772,Chicago
116331417,05b08e6b-49b1-4876-b251-3799d005de64,5/9/2022,2022,2022-05-09 17:11:00 UTC,Central Time (US & Canada),405159,rgraveolens,Ruta,2022-05-09 20:55:17 UTC,2022-05-09 22:47:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/116331417,https://inaturalist-open-data.s3.amazonaws.com/photos/196358798/medium.jpeg,,,,1,0,False,,"Lincoln Square, Chicago, IL, USA",41.988780556,-87.687644444,5,,,,5,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2022,15772,Chicago
116354399,3cc269ae-7c95-4244-9d86-8343dd075887,5/9/2022,2022,2022-05-09 22:37:00 UTC,Central Time (US & Canada),628055,jms1000,,2022-05-10 00:14:06 UTC,2022-06-07 13:37:54 UTC,research,,https://www.inaturalist.org/observations/116354399,https://static.inaturalist.org/photos/196400342/medium.jpeg,,,,2,0,False,,"Lincoln Square, Chicago, IL, USA",41.985838855,-87.686936558,11,,,,11,,open,False,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921,2022,15772,Chicago
